filepath,weather,terrain
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,-90,35,-85.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,-95,35,-90.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,0,35,5.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,10,35,15.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,100,35,105.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,105,35,110.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,110,35,115.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,115,35,120.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,120,35,125.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,125,35,130.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,130,35,135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,135,35,140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,140,35,145.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,145,35,150.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,15,35,20.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,150,35,155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,155,35,160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,160,35,165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,165,35,170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,170,35,175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,175,35,180.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,20,35,25.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,25,35,30.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,30,35,35.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,35,35,40.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,40,35,45.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,45,35,50.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,5,35,10.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,50,35,55.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,55,35,60.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,60,35,65.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,65,35,70.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,70,35,75.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,75,35,80.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,80,35,85.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,85,35,90.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,90,35,95.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_30,95,35,100.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-10,40,-5.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-100,40,-95.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-105,40,-100.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-110,40,-105.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-115,40,-110.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-120,40,-115.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-125,40,-120.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-130,40,-125.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-135,40,-130.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-140,40,-135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-145,40,-140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-15,40,-10.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-150,40,-145.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-155,40,-150.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-160,40,-155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-165,40,-160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-170,40,-165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-175,40,-170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-180,40,-175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-20,40,-15.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-25,40,-20.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-30,40,-25.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-35,40,-30.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-40,40,-35.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-45,40,-40.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-5,40,0.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-50,40,-45.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-55,40,-50.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-60,40,-55.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-65,40,-60.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-70,40,-65.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-75,40,-70.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-80,40,-75.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-85,40,-80.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-90,40,-85.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,-95,40,-90.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,0,40,5.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,10,40,15.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,100,40,105.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,105,40,110.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,110,40,115.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,115,40,120.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,120,40,125.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,125,40,130.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,130,40,135.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,135,40,140.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,140,40,145.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,145,40,150.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,15,40,20.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,150,40,155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,155,40,160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,160,40,165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,165,40,170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,170,40,175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,175,40,180.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,20,40,25.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,25,40,30.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,30,40,35.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,35,40,40.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,40,40,45.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,45,40,50.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,5,40,10.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,50,40,55.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,55,40,60.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,60,40,65.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,65,40,70.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,70,40,75.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,75,40,80.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,80,40,85.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,85,40,90.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,90,40,95.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_35,95,40,100.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-10,45,-5.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-100,45,-95.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-105,45,-100.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-110,45,-105.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-115,45,-110.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-120,45,-115.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-125,45,-120.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-130,45,-125.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-135,45,-130.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-140,45,-135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-145,45,-140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-15,45,-10.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-150,45,-145.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-155,45,-150.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-160,45,-155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-165,45,-160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-170,45,-165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-175,45,-170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-180,45,-175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-20,45,-15.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-25,45,-20.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-30,45,-25.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-35,45,-30.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-40,45,-35.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-45,45,-40.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-5,45,0.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-50,45,-45.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-55,45,-50.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-60,45,-55.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-65,45,-60.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-70,45,-65.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-75,45,-70.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-80,45,-75.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-85,45,-80.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-90,45,-85.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,-95,45,-90.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,0,45,5.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,10,45,15.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,100,45,105.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,105,45,110.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,110,45,115.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,115,45,120.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,120,45,125.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,125,45,130.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,130,45,135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,135,45,140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,140,45,145.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-05/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-05_40,145,45,150.png",clear,water
